# Absorption coefficient of pure water compiled from the
# following papers:
# Ultraviolet (250--550 nm) absorption spectrum of pure water
# John D. Mason, Michael T. Cone, and Edward S. Fry
# R. M. Pope and E. S. Fry, "Absorption spectrum (380-700nm) of pure
# water. II. Integrating cavity measurements," Appl. Opt., 36,8710--8723,
# (1997)
# D. J. Segelstein, "The complex refractive index of water," University of
# Missouri-Kansas City, (1981).
#
# Column 1: wavelength [nm]
# Column 2: absorption coefficient [cm^-1]
7.88130e+04	7.96750e+02
7.99101e+04	7.80928e+02
8.10225e+04	7.65388e+02
8.21504e+04	7.50001e+02
8.32940e+04	7.33529e+02
8.44535e+04	7.17455e+02
8.56292e+04	7.01778e+02
8.68212e+04	6.87136e+02
8.80298e+04	6.72912e+02
8.92552e+04	6.58260e+02
9.04977e+04	6.44257e+02
9.17575e+04	6.30963e+02
9.30349e+04	6.17681e+02
9.43300e+04	6.04316e+02
9.56431e+04	5.90505e+02
9.69745e+04	5.77757e+02
9.83245e+04	5.65481e+02
9.96933e+04	5.53428e+02
1.01081e+05	5.41899e+02
1.02488e+05	5.30686e+02
1.03915e+05	5.19704e+02
1.05361e+05	5.08950e+02
1.06828e+05	4.98419e+02
1.08315e+05	4.88105e+02
1.09823e+05	4.78005e+02
1.11352e+05	4.71120e+02
1.12902e+05	4.64492e+02
1.14474e+05	4.57958e+02
1.16067e+05	4.51516e+02
1.17683e+05	4.45164e+02
1.19321e+05	4.38902e+02
1.20982e+05	4.33043e+02
1.22666e+05	4.27430e+02
1.24374e+05	4.21889e+02
1.26105e+05	4.16421e+02
1.27861e+05	4.11023e+02
1.29641e+05	4.05695e+02
1.31446e+05	4.00458e+02
1.33275e+05	3.95293e+02
1.35131e+05	3.90196e+02
1.37012e+05	3.85164e+02
1.38919e+05	3.80197e+02
1.40853e+05	3.75615e+02
1.42814e+05	3.71494e+02
1.44802e+05	3.67417e+02
1.46818e+05	3.63386e+02
1.48861e+05	3.59399e+02
1.50934e+05	3.55559e+02
1.53035e+05	3.51885e+02
1.55165e+05	3.48249e+02
1.57325e+05	3.44651e+02
1.59515e+05	3.41090e+02
1.61736e+05	3.37642e+02
1.63987e+05	3.34249e+02
1.66270e+05	3.30891e+02
1.68585e+05	3.27567e+02
1.70931e+05	3.24557e+02
1.73311e+05	3.21877e+02
1.75724e+05	3.19219e+02
1.78170e+05	3.16583e+02
1.80650e+05	3.13991e+02
1.83165e+05	3.11474e+02
1.85715e+05	3.08976e+02
1.88300e+05	3.06499e+02
1.90921e+05	3.03971e+02
1.93579e+05	3.01310e+02
1.96274e+05	2.98673e+02
1.99006e+05	2.96058e+02
2.01776e+05	2.93507e+02
2.04585e+05	2.91002e+02
2.07433e+05	2.88518e+02
2.10321e+05	2.86066e+02
2.13248e+05	2.83703e+02
2.16217e+05	2.81359e+02
2.19227e+05	2.79035e+02
2.22279e+05	2.76743e+02
2.25373e+05	2.74472e+02
2.28510e+05	2.72220e+02
2.31691e+05	2.70053e+02
2.34917e+05	2.67972e+02
2.38187e+05	2.65906e+02
2.41503e+05	2.63769e+02
2.44865e+05	2.61554e+02
2.48273e+05	2.59358e+02
2.51729e+05	2.57109e+02
2.55234e+05	2.54809e+02
2.58787e+05	2.52529e+02
2.62389e+05	2.50330e+02
2.66042e+05	2.48180e+02
2.69745e+05	2.46049e+02
2.73500e+05	2.43927e+02
2.77308e+05	2.41823e+02
2.81168e+05	2.39771e+02
2.85082e+05	2.37804e+02
2.89051e+05	2.35853e+02
2.93074e+05	2.33897e+02
2.97154e+05	2.31954e+02
3.01291e+05	2.30062e+02
3.05485e+05	2.28257e+02
3.09738e+05	2.26466e+02
3.14049e+05	2.24688e+02
3.18421e+05	2.22925e+02
3.22854e+05	2.21162e+02
3.27348e+05	2.19405e+02
3.31905e+05	2.17663e+02
3.36526e+05	2.15935e+02
3.41210e+05	2.14276e+02
3.45960e+05	2.12737e+02
3.50776e+05	2.11209e+02
3.55659e+05	2.09693e+02
3.60610e+05	2.08199e+02
3.65630e+05	2.06767e+02
3.70720e+05	2.05345e+02
3.75881e+05	2.03934e+02
3.81113e+05	2.02531e+02
3.86419e+05	2.01136e+02
3.91798e+05	1.99751e+02
3.97252e+05	1.98376e+02
4.02782e+05	1.97038e+02
4.08389e+05	1.95736e+02
4.14074e+05	1.94442e+02
4.19838e+05	1.93156e+02
4.25683e+05	1.91705e+02
4.31609e+05	1.90266e+02
4.37617e+05	1.88837e+02
4.43709e+05	1.87407e+02
4.49886e+05	1.85983e+02
4.56148e+05	1.84570e+02
4.62498e+05	1.83166e+02
4.68937e+05	1.81768e+02
4.75464e+05	1.80381e+02
4.82083e+05	1.79051e+02
4.88794e+05	1.77814e+02
4.95599e+05	1.76585e+02
5.02498e+05	1.75339e+02
5.09493e+05	1.74058e+02
5.16585e+05	1.72786e+02
5.23777e+05	1.71485e+02
5.31068e+05	1.70160e+02
5.38461e+05	1.68845e+02
5.45957e+05	1.67537e+02
5.53557e+05	1.66240e+02
5.61263e+05	1.64965e+02
5.69076e+05	1.63752e+02
5.76998e+05	1.62547e+02
5.85030e+05	1.61455e+02
5.93174e+05	1.60415e+02
6.01431e+05	1.59361e+02
6.09804e+05	1.58232e+02
6.18293e+05	1.57112e+02
6.26900e+05	1.55999e+02
